symbol,concept,decision_session,candidate_count,eligible_count,economic_period_group_count,same_day_rejected_count,duration_candidates_at_latest_end,selection_status,selection_reason,selected_fact
AAPL,NetCashProvidedByUsedInFinancingActivities,2024-05-24,5082,4788,58,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""NetCashProvidedByUsedInFinancingActivities"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""year_to_date_h1"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01"", ""source_member"": ""financial_reports/aapl/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""f933a8c210b6c4944b1e0d64c554c598f729e72a5a33dc7211fc326427ff752a"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": -61018000000}"
AMZN,Assets,2024-05-24,3536,3354,61,0,"[{""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0001018724-24-000083"", ""concept"": ""Assets"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """", ""source_member"": ""financial_reports/amzn/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""aeb8877dd37a86cab9e9d52e136c7cd34247c2c5ad9165934cdba3fb22501a09"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 530969000000}"
AMZN,Liabilities,2024-05-24,0,0,0,0,[],UNAVAILABLE,no PIT-safe fact with period end,
AMZN,StockholdersEquity,2024-05-24,5668,5252,63,0,"[{""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0001018724-24-000083"", ""concept"": ""StockholdersEquity"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """", ""source_member"": ""financial_reports/amzn/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""81fe52fba45367880009bdde192447fa28ce5a851dc57775fcbb041794086c9b"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 216661000000}"
AMZN,NetCashProvidedByUsedInOperatingActivities,2024-05-24,7800,7410,145,0,"[{""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 366, ""period_end"": ""2024-03-31"", ""period_start"": ""2023-04-01""}, {""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0001018724-24-000083"", ""concept"": ""NetCashProvidedByUsedInOperatingActivities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""quarterly"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01"", ""source_member"": ""financial_reports/amzn/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""3731cfee772c0a51185dbf62e77efdb15b7be1eadc8bc4d01202035120dd73b9"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 18989000000}"
AMZN,NetCashProvidedByUsedInInvestingActivities,2024-05-24,7800,7410,145,0,"[{""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 366, ""period_end"": ""2024-03-31"", ""period_start"": ""2023-04-01""}, {""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0001018724-24-000083"", ""concept"": ""NetCashProvidedByUsedInInvestingActivities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""quarterly"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01"", ""source_member"": ""financial_reports/amzn/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""b56cdbd41edf055dffd276bbc8f71875219e58d62d4889d85cbf2bc85641eace"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": -17862000000}"
AMZN,NetCashProvidedByUsedInFinancingActivities,2024-05-24,7800,7410,145,0,"[{""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 366, ""period_end"": ""2024-03-31"", ""period_start"": ""2023-04-01""}, {""accession_number"": ""0001018724-24-000083"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0001018724-24-000083"", ""concept"": ""NetCashProvidedByUsedInFinancingActivities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""quarterly"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01"", ""source_member"": ""financial_reports/amzn/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""9bd4280fabe04706001cf28c5d46d8086945a9e0bb792bab834e25b5ce66fc72"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": -1256000000}"
JPM,Assets,2024-05-24,752,716,61,0,"[{""accession_number"": ""0000019617-24-000326"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000019617-24-000326"", ""concept"": ""Assets"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """", ""source_member"": ""financial_reports/jpm/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""397b17c10f393c35e70975434c3d27fa74b4f2d668bf94f277c346d4152ce95e"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 4090727000000}"
JPM,Liabilities,2024-05-24,540,516,61,0,"[{""accession_number"": ""0000019617-24-000326"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000019617-24-000326"", ""concept"": ""Liabilities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """", ""source_member"": ""financial_reports/jpm/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""d73ed3cb27dba0e233b929f59fac1e65fe510292ddb7f62b88e3f86ef4312ad4"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 3754090000000}"
JPM,StockholdersEquity,2024-05-24,688,652,62,0,"[{""accession_number"": ""0000019617-24-000326"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000019617-24-000326"", ""concept"": ""StockholdersEquity"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-31"", ""period_start"": """", ""source_member"": ""financial_reports/jpm/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""9c80bcc53d7efb6c136d7d04c06d93cc40b539aa3a8593abf712e2def3a8aa3e"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 336637000000}"
JPM,NetCashProvidedByUsedInOperatingActivities,2024-05-24,604,576,65,0,"[{""accession_number"": ""0000019617-24-000326"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000019617-24-000326"", ""concept"": ""NetCashProvidedByUsedInOperatingActivities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""quarterly"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01"", ""source_member"": ""financial_reports/jpm/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""b9a43fef787f1dd3c86173f23d6a6c9ab1212e5f3e84a7b13b4049c4eb98af1a"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": -154158000000}"
JPM,NetCashProvidedByUsedInInvestingActivities,2024-05-24,604,576,65,0,"[{""accession_number"": ""0000019617-24-000326"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000019617-24-000326"", ""concept"": ""NetCashProvidedByUsedInInvestingActivities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""quarterly"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01"", ""source_member"": ""financial_reports/jpm/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""ca12ab736a2b772ea7da8832549a7ff9107f97eee50d9875f9c4088507aede34"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": -43379000000}"
JPM,NetCashProvidedByUsedInFinancingActivities,2024-05-24,604,576,65,0,"[{""accession_number"": ""0000019617-24-000326"", ""filed_date"": ""2024-05-01"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q1"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000019617-24-000326"", ""concept"": ""NetCashProvidedByUsedInFinancingActivities"", ""filed_date"": ""2024-05-01"", ""form"": ""10-Q"", ""fp"": ""Q1"", ""fy"": 2024, ""period_duration_class"": ""quarterly"", ""period_duration_days"": 91, ""period_end"": ""2024-03-31"", ""period_start"": ""2024-01-01"", ""source_member"": ""financial_reports/jpm/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""c76f6a506cf265e8d29f579b10fd49cdbbc5964465391b5832262a0bddf0631d"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 141168000000}"
AAPL,Assets,2024-05-31,5628,5376,61,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": null, ""period_end"": ""2024-03-30"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""Assets"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-30"", ""period_start"": """", ""source_member"": ""financial_reports/aapl/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""cba252b96f0085bd9e2cafde217a9e50e871879768adb0c58ef075d88aae2c69"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 337411000000}"
AAPL,Liabilities,2024-05-31,5544,5292,61,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": null, ""period_end"": ""2024-03-30"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""Liabilities"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-30"", ""period_start"": """", ""source_member"": ""financial_reports/aapl/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""36b48c3c5ef87f365f656d78017043ec6da3d1fa7faf7076c8c8c14393b53a00"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 263217000000}"
AAPL,StockholdersEquity,2024-05-31,9744,9156,63,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 0, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": null, ""period_end"": ""2024-03-30"", ""period_start"": """"}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""StockholdersEquity"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""point_in_time"", ""period_duration_days"": null, ""period_end"": ""2024-03-30"", ""period_start"": """", ""source_member"": ""financial_reports/aapl/condensed_consolidated_balance_sheets.json"", ""source_provenance_hash"": ""8adf9d7079a89b218208d382a2360dd7d647ee7814c358bbfc78d02dfff531fd"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 74194000000}"
AAPL,NetCashProvidedByUsedInOperatingActivities,2024-05-31,5082,4788,58,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""NetCashProvidedByUsedInOperatingActivities"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""year_to_date_h1"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01"", ""source_member"": ""financial_reports/aapl/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""123ff8cb4903973fe21f35d3b3ce990a91ecf0e8f2e33fee3b0e2f2c8cff8301"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 62585000000}"
AAPL,NetCashProvidedByUsedInInvestingActivities,2024-05-31,5082,4788,58,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""NetCashProvidedByUsedInInvestingActivities"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""year_to_date_h1"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01"", ""source_member"": ""financial_reports/aapl/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""9bd3cf75524877c2b648657373f595c073df39a17c9df87b5433dc67d27bf327"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": 1617000000}"
AAPL,NetCashProvidedByUsedInFinancingActivities,2024-05-31,5082,4788,58,0,"[{""accession_number"": ""0000320193-24-000069"", ""filed_date"": ""2024-05-03"", ""filing_period_match_score"": 1, ""form"": ""10-Q"", ""fp"": ""Q2"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01""}]",AVAILABLE,latest PIT-safe economic period; filing-period duration preference applied,"{""accession_number"": ""0000320193-24-000069"", ""concept"": ""NetCashProvidedByUsedInFinancingActivities"", ""filed_date"": ""2024-05-03"", ""form"": ""10-Q"", ""fp"": ""Q2"", ""fy"": 2024, ""period_duration_class"": ""year_to_date_h1"", ""period_duration_days"": 182, ""period_end"": ""2024-03-30"", ""period_start"": ""2023-10-01"", ""source_member"": ""financial_reports/aapl/condensed_consolidated_statement_of_cash_flows.json"", ""source_provenance_hash"": ""f933a8c210b6c4944b1e0d64c554c598f729e72a5a33dc7211fc326427ff752a"", ""taxonomy"": ""us-gaap"", ""unit"": ""USD"", ""value"": -61018000000}"
